,id,items,quantity_items,support,items_base,items_buy,quantity_items_base,items_add,quantity_items_add,confidence,lift
792,791,fruit-vegetable_juice other_vegetables tropical_fruit yogurt,4,0.002846975,fruit-vegetable_juice tropical_fruit,,2,other_vegetables yogurt,2,0.207407407,4.777170613
793,792,fruit-vegetable_juice other_vegetables tropical_fruit yogurt,4,0.002846975,fruit-vegetable_juice other_vegetables tropical_fruit,,3,yogurt,1,0.430769231,3.087912088
794,793,fruit-vegetable_juice other_vegetables tropical_fruit yogurt,4,0.002846975,fruit-vegetable_juice other_vegetables yogurt,,3,tropical_fruit,1,0.345679012,3.294334386
795,794,fruit-vegetable_juice other_vegetables tropical_fruit yogurt,4,0.002846975,fruit-vegetable_juice tropical_fruit yogurt,,3,other_vegetables,1,0.583333333,3.014757401
796,795,fruit-vegetable_juice other_vegetables tropical_fruit yogurt,4,0.002846975,other_vegetables tropical_fruit yogurt,,3,fruit-vegetable_juice,1,0.231404959,3.200939196
797,796,fruit-vegetable_juice other_vegetables whipped-sour_cream whole_milk,4,0.002236909,fruit-vegetable_juice whipped-sour_cream,,2,other_vegetables whole_milk,2,0.247191011,3.303157059
798,797,fruit-vegetable_juice other_vegetables whipped-sour_cream yogurt,4,0.002338587,fruit-vegetable_juice whipped-sour_cream,,2,other_vegetables yogurt,2,0.258426966,5.95229324
799,798,fruit-vegetable_juice other_vegetables whipped-sour_cream yogurt,4,0.002338587,fruit-vegetable_juice other_vegetables whipped-sour_cream,,3,yogurt,1,0.547619048,3.9255345
800,799,fruit-vegetable_juice other_vegetables whipped-sour_cream yogurt,4,0.002338587,fruit-vegetable_juice other_vegetables yogurt,,3,whipped-sour_cream,1,0.283950617,3.961211803
801,800,fruit-vegetable_juice other_vegetables whipped-sour_cream yogurt,4,0.002338587,fruit-vegetable_juice whipped-sour_cream yogurt,,3,other_vegetables,1,0.605263158,3.128094145
802,801,fruit-vegetable_juice other_vegetables whipped-sour_cream yogurt,4,0.002338587,other_vegetables whipped-sour_cream yogurt,,3,fruit-vegetable_juice,1,0.23,3.181504923
803,802,fruit-vegetable_juice other_vegetables whole_milk yogurt,4,0.005083884,fruit-vegetable_juice other_vegetables,,2,whole_milk yogurt,2,0.241545894,4.311440771
804,803,fruit-vegetable_juice other_vegetables whole_milk yogurt,4,0.005083884,fruit-vegetable_juice yogurt,,2,other_vegetables whole_milk,2,0.27173913,3.631187973
805,804,fruit-vegetable_juice other_vegetables whole_milk yogurt,4,0.005083884,fruit-vegetable_juice other_vegetables whole_milk,,3,yogurt,1,0.485436893,3.479789974
806,805,fruit-vegetable_juice other_vegetables whole_milk yogurt,4,0.005083884,other_vegetables whole_milk yogurt,,3,fruit-vegetable_juice,1,0.228310502,3.158134726
807,806,fruit-vegetable_juice pip_fruit whole_milk yogurt,4,0.002338587,fruit-vegetable_juice pip_fruit,,2,whole_milk yogurt,2,0.244680851,4.367397768
808,807,fruit-vegetable_juice pip_fruit whole_milk yogurt,4,0.002338587,fruit-vegetable_juice pip_fruit whole_milk,,3,yogurt,1,0.489361702,3.507924446
809,808,fruit-vegetable_juice pip_fruit whole_milk yogurt,4,0.002338587,fruit-vegetable_juice whole_milk yogurt,,3,pip_fruit,1,0.247311828,3.269236328
810,809,fruit-vegetable_juice pip_fruit whole_milk yogurt,4,0.002338587,pip_fruit whole_milk yogurt,,3,fruit-vegetable_juice,1,0.244680851,3.384579705
811,810,fruit-vegetable_juice root_vegetables whole_milk yogurt,4,0.002541942,fruit-vegetable_juice root_vegetables,,2,whole_milk yogurt,2,0.211864407,3.781645083
812,811,fruit-vegetable_juice soda whole_milk yogurt,4,0.002338587,soda whole_milk yogurt,,3,fruit-vegetable_juice,1,0.223300971,3.088839731
813,812,fruit-vegetable_juice tropical_fruit whole_milk yogurt,4,0.002745297,fruit-vegetable_juice tropical_fruit,,2,whole_milk yogurt,2,0.2,3.569872958
814,813,fruit-vegetable_juice tropical_fruit whole_milk yogurt,4,0.002745297,fruit-vegetable_juice tropical_fruit whole_milk,,3,yogurt,1,0.457627119,3.280439294
815,814,herbs other_vegetables root_vegetables whole_milk,4,0.002440264,herbs other_vegetables,,2,root_vegetables whole_milk,2,0.315789474,6.456942773
816,815,herbs other_vegetables root_vegetables whole_milk,4,0.002440264,herbs root_vegetables,,2,other_vegetables whole_milk,2,0.347826087,4.647920605
817,816,herbs other_vegetables root_vegetables whole_milk,4,0.002440264,herbs whole_milk,,2,other_vegetables root_vegetables,2,0.315789474,6.664784278
818,817,herbs other_vegetables root_vegetables whole_milk,4,0.002440264,herbs other_vegetables whole_milk,,3,root_vegetables,1,0.6,5.504664179
819,818,herbs other_vegetables root_vegetables whole_milk,4,0.002440264,herbs root_vegetables whole_milk,,3,other_vegetables,1,0.585365854,3.025261782
820,819,long_life_bakery_product other_vegetables whole_milk yogurt,4,0.00264362,long_life_bakery_product other_vegetables,,2,whole_milk yogurt,2,0.247619048,4.41984271
821,820,long_life_bakery_product other_vegetables whole_milk yogurt,4,0.00264362,long_life_bakery_product yogurt,,2,other_vegetables whole_milk,2,0.302325581,4.039907735
822,821,long_life_bakery_product other_vegetables whole_milk yogurt,4,0.00264362,long_life_bakery_product other_vegetables whole_milk,,3,yogurt,1,0.464285714,3.328170554
823,822,margarine other_vegetables root_vegetables whole_milk,4,0.003253686,margarine root_vegetables,,2,other_vegetables whole_milk,2,0.293577982,3.923015556
824,823,margarine other_vegetables root_vegetables whole_milk,4,0.003253686,margarine other_vegetables whole_milk,,3,root_vegetables,1,0.351648352,3.226176808
825,824,margarine other_vegetables root_vegetables whole_milk,4,0.003253686,margarine root_vegetables whole_milk,,3,other_vegetables,1,0.653061224,3.375121988
826,825,margarine other_vegetables tropical_fruit yogurt,4,0.002236909,margarine tropical_fruit,,2,other_vegetables yogurt,2,0.239130435,5.507840342
827,826,margarine other_vegetables tropical_fruit yogurt,4,0.002236909,margarine other_vegetables tropical_fruit,,3,yogurt,1,0.564102564,4.043694401
828,827,margarine other_vegetables tropical_fruit yogurt,4,0.002236909,margarine other_vegetables yogurt,,3,tropical_fruit,1,0.392857143,3.743943798
829,828,napkins other_vegetables root_vegetables whole_milk,4,0.002338587,napkins root_vegetables,,2,other_vegetables whole_milk,2,0.234693878,3.136160714
830,829,napkins other_vegetables root_vegetables whole_milk,4,0.002338587,napkins other_vegetables whole_milk,,3,root_vegetables,1,0.343283582,3.149434729
831,830,newspapers other_vegetables root_vegetables whole_milk,4,0.00305033,newspapers root_vegetables,,2,other_vegetables whole_milk,2,0.265486726,3.547638515
832,831,newspapers other_vegetables root_vegetables whole_milk,4,0.00305033,newspapers other_vegetables whole_milk,,3,root_vegetables,1,0.365853659,3.356502548
833,832,newspapers tropical_fruit whole_milk yogurt,4,0.002236909,newspapers tropical_fruit whole_milk,,3,yogurt,1,0.44,3.154081633
834,833,newspapers tropical_fruit whole_milk yogurt,4,0.002236909,newspapers whole_milk yogurt,,3,tropical_fruit,1,0.338461538,3.22555158
835,834,oil other_vegetables root_vegetables whole_milk,4,0.00264362,oil other_vegetables,,2,root_vegetables whole_milk,2,0.265306122,5.424710425
836,835,oil other_vegetables root_vegetables whole_milk,4,0.00264362,oil root_vegetables,,2,other_vegetables whole_milk,2,0.376811594,5.035247322
837,836,oil other_vegetables root_vegetables whole_milk,4,0.00264362,oil whole_milk,,2,other_vegetables root_vegetables,2,0.234234234,4.943548699
838,837,oil other_vegetables root_vegetables whole_milk,4,0.00264362,oil other_vegetables whole_milk,,3,root_vegetables,1,0.52,4.770708955
839,838,oil other_vegetables root_vegetables whole_milk,4,0.00264362,oil root_vegetables whole_milk,,3,other_vegetables,1,0.590909091,3.053910094
840,839,oil other_vegetables whole_milk yogurt,4,0.002236909,oil other_vegetables,,2,whole_milk yogurt,2,0.224489796,4.007000259
841,840,oil other_vegetables whole_milk yogurt,4,0.002236909,oil yogurt,,2,other_vegetables whole_milk,2,0.423076923,5.653480351
842,841,oil other_vegetables whole_milk yogurt,4,0.002236909,oil other_vegetables whole_milk,,3,yogurt,1,0.44,3.154081633
843,842,oil other_vegetables whole_milk yogurt,4,0.002236909,oil whole_milk yogurt,,3,other_vegetables,1,0.709677419,3.667723289
844,843,onions other_vegetables root_vegetables whole_milk,4,0.003253686,onions other_vegetables,,2,root_vegetables whole_milk,2,0.228571429,4.673596674
845,844,onions other_vegetables root_vegetables whole_milk,4,0.003253686,onions root_vegetables,,2,other_vegetables whole_milk,2,0.344086022,4.597942964
846,845,onions other_vegetables root_vegetables whole_milk,4,0.003253686,onions whole_milk,,2,other_vegetables root_vegetables,2,0.268907563,5.675334511
847,846,onions other_vegetables root_vegetables whole_milk,4,0.003253686,onions other_vegetables whole_milk,,3,root_vegetables,1,0.492307692,4.516647532
848,847,onions other_vegetables root_vegetables whole_milk,4,0.003253686,onions root_vegetables whole_milk,,3,other_vegetables,1,0.680851064,3.5187442
849,848,onions other_vegetables whole_milk yogurt,4,0.002440264,onions whole_milk,,2,other_vegetables yogurt,2,0.201680672,4.645267943
850,849,onions other_vegetables whole_milk yogurt,4,0.002440264,onions yogurt,,2,other_vegetables whole_milk,2,0.338028169,4.516993264
851,850,onions other_vegetables whole_milk yogurt,4,0.002440264,onions whole_milk yogurt,,3,other_vegetables,1,0.631578947,3.264098238
852,851,other_vegetables pastry pip_fruit whole_milk,4,0.002541942,pastry pip_fruit,,2,other_vegetables whole_milk,2,0.238095238,3.181612319
853,852,other_vegetables pastry pip_fruit whole_milk,4,0.002541942,other_vegetables pastry whole_milk,,3,pip_fruit,1,0.240384615,3.177664909
854,853,other_vegetables pastry root_vegetables whole_milk,4,0.00305033,pastry root_vegetables,,2,other_vegetables whole_milk,2,0.277777778,3.711881039
855,854,other_vegetables pastry root_vegetables yogurt,4,0.002236909,pastry root_vegetables,,2,other_vegetables yogurt,2,0.203703704,4.691863995
856,855,other_vegetables pastry root_vegetables yogurt,4,0.002236909,other_vegetables pastry yogurt,,3,root_vegetables,1,0.338461538,3.105195178
857,856,other_vegetables pastry root_vegetables yogurt,4,0.002236909,pastry root_vegetables yogurt,,3,other_vegetables,1,0.594594595,3.07295735
858,857,other_vegetables pastry whipped-sour_cream whole_milk,4,0.002440264,pastry whipped-sour_cream,,2,other_vegetables whole_milk,2,0.324324324,4.333871915
859,858,other_vegetables pastry whipped-sour_cream whole_milk,4,0.002440264,other_vegetables pastry whole_milk,,3,whipped-sour_cream,1,0.230769231,3.219312602
860,859,other_vegetables pastry whipped-sour_cream whole_milk,4,0.002440264,pastry whipped-sour_cream whole_milk,,3,other_vegetables,1,0.585365854,3.025261782
861,860,other_vegetables pastry whole_milk yogurt,4,0.004067107,pastry yogurt,,2,other_vegetables whole_milk,2,0.229885057,3.071901549
862,861,other_vegetables pip_fruit pork whole_milk,4,0.002338587,pip_fruit pork,,2,other_vegetables whole_milk,2,0.383333333,5.122395833
863,862,other_vegetables pip_fruit pork whole_milk,4,0.002338587,other_vegetables pork whole_milk,,3,pip_fruit,1,0.23,3.040389785
864,863,other_vegetables pip_fruit pork whole_milk,4,0.002338587,pip_fruit pork whole_milk,,3,other_vegetables,1,0.741935484,3.834437984
865,864,other_vegetables pip_fruit root_vegetables tropical_fruit,4,0.003355363,pip_fruit root_vegetables,,2,other_vegetables tropical_fruit,2,0.215686275,6.009276232
866,865,other_vegetables pip_fruit root_vegetables tropical_fruit,4,0.003355363,other_vegetables pip_fruit root_vegetables,,3,tropical_fruit,1,0.4125,3.931140988
867,866,other_vegetables pip_fruit root_vegetables tropical_fruit,4,0.003355363,other_vegetables pip_fruit tropical_fruit,,3,root_vegetables,1,0.35483871,3.255446558
868,867,other_vegetables pip_fruit root_vegetables tropical_fruit,4,0.003355363,other_vegetables root_vegetables tropical_fruit,,3,pip_fruit,1,0.272727273,3.605205279
869,868,other_vegetables pip_fruit root_vegetables tropical_fruit,4,0.003355363,pip_fruit root_vegetables tropical_fruit,,3,other_vegetables,1,0.634615385,3.279791018
870,869,other_vegetables pip_fruit root_vegetables whole_milk,4,0.005490595,other_vegetables pip_fruit,,2,root_vegetables whole_milk,2,0.210116732,4.296253752
871,870,other_vegetables pip_fruit root_vegetables whole_milk,4,0.005490595,pip_fruit root_vegetables,,2,other_vegetables whole_milk,2,0.352941176,4.716272379
872,871,other_vegetables pip_fruit root_vegetables whole_milk,4,0.005490595,other_vegetables pip_fruit whole_milk,,3,root_vegetables,1,0.406015038,3.724960723
873,872,other_vegetables pip_fruit root_vegetables whole_milk,4,0.005490595,other_vegetables root_vegetables whole_milk,,3,pip_fruit,1,0.236842105,3.130836163
874,873,other_vegetables pip_fruit root_vegetables whole_milk,4,0.005490595,pip_fruit root_vegetables whole_milk,,3,other_vegetables,1,0.613636364,3.171368175
875,874,other_vegetables pip_fruit root_vegetables yogurt,4,0.002948653,other_vegetables pip_fruit yogurt,,3,root_vegetables,1,0.3625,3.325734608
876,875,other_vegetables pip_fruit root_vegetables yogurt,4,0.002948653,other_vegetables root_vegetables yogurt,,3,pip_fruit,1,0.228346457,3.018531454
877,876,other_vegetables pip_fruit tropical_fruit whipped-sour_cream,4,0.002745297,pip_fruit whipped-sour_cream,,2,other_vegetables tropical_fruit,2,0.296703297,8.266506864
878,877,other_vegetables pip_fruit tropical_fruit whipped-sour_cream,4,0.002745297,other_vegetables pip_fruit tropical_fruit,,3,whipped-sour_cream,1,0.290322581,4.050102951
879,878,other_vegetables pip_fruit tropical_fruit whipped-sour_cream,4,0.002745297,other_vegetables pip_fruit whipped-sour_cream,,3,tropical_fruit,1,0.490909091,4.678382664
880,879,other_vegetables pip_fruit tropical_fruit whipped-sour_cream,4,0.002745297,other_vegetables tropical_fruit whipped-sour_cream,,3,pip_fruit,1,0.350649351,4.63526393
881,880,other_vegetables pip_fruit tropical_fruit whipped-sour_cream,4,0.002745297,pip_fruit tropical_fruit whipped-sour_cream,,3,other_vegetables,1,0.72972973,3.771356748
882,881,other_vegetables pip_fruit tropical_fruit whole_milk,4,0.004778851,pip_fruit tropical_fruit,,2,other_vegetables whole_milk,2,0.233830846,3.124628218
883,882,other_vegetables pip_fruit tropical_fruit whole_milk,4,0.004778851,other_vegetables pip_fruit whole_milk,,3,tropical_fruit,1,0.353383459,3.367758058
884,883,other_vegetables pip_fruit tropical_fruit whole_milk,4,0.004778851,other_vegetables tropical_fruit whole_milk,,3,pip_fruit,1,0.279761905,3.698196685
885,884,other_vegetables pip_fruit tropical_fruit yogurt,4,0.003558719,other_vegetables pip_fruit yogurt,,3,tropical_fruit,1,0.4375,4.169391957
886,885,other_vegetables pip_fruit tropical_fruit yogurt,4,0.003558719,other_vegetables tropical_fruit yogurt,,3,pip_fruit,1,0.289256198,3.823702568
887,886,other_vegetables pip_fruit whipped-sour_cream whole_milk,4,0.003660397,pip_fruit whipped-sour_cream,,2,other_vegetables whole_milk,2,0.395604396,5.286371237
888,887,other_vegetables pip_fruit whipped-sour_cream whole_milk,4,0.003660397,other_vegetables pip_fruit whole_milk,,3,whipped-sour_cream,1,0.270676692,3.776035834
889,888,other_vegetables pip_fruit whipped-sour_cream whole_milk,4,0.003660397,other_vegetables whipped-sour_cream whole_milk,,3,pip_fruit,1,0.25,3.304771505
890,889,other_vegetables pip_fruit whipped-sour_cream whole_milk,4,0.003660397,pip_fruit whipped-sour_cream whole_milk,,3,other_vegetables,1,0.610169492,3.15345084
891,890,other_vegetables pip_fruit whipped-sour_cream yogurt,4,0.002236909,pip_fruit whipped-sour_cream,,2,other_vegetables yogurt,2,0.241758242,5.56836606
892,891,other_vegetables pip_fruit whipped-sour_cream yogurt,4,0.002236909,other_vegetables pip_fruit yogurt,,3,whipped-sour_cream,1,0.275,3.836347518
893,892,other_vegetables pip_fruit whipped-sour_cream yogurt,4,0.002236909,pip_fruit whipped-sour_cream yogurt,,3,other_vegetables,1,0.611111111,3.158317277
894,893,other_vegetables pip_fruit whole_milk yogurt,4,0.005083884,pip_fruit yogurt,,2,other_vegetables whole_milk,2,0.282485876,3.774794277
895,894,other_vegetables pip_fruit whole_milk yogurt,4,0.005083884,other_vegetables whole_milk yogurt,,3,pip_fruit,1,0.228310502,3.018056169
896,895,other_vegetables pork rolls-buns whole_milk,4,0.003253686,pork rolls-buns,,2,other_vegetables whole_milk,2,0.288288288,3.852330591
897,896,other_vegetables pork root_vegetables whole_milk,4,0.003762074,pork root_vegetables,,2,other_vegetables whole_milk,2,0.276119403,3.689720555
898,897,other_vegetables pork root_vegetables whole_milk,4,0.003762074,other_vegetables pork whole_milk,,3,root_vegetables,1,0.37,3.39454291
899,898,other_vegetables pork whipped-sour_cream whole_milk,4,0.002440264,pork whipped-sour_cream,,2,other_vegetables whole_milk,2,0.296296296,3.959339775
900,899,other_vegetables pork whipped-sour_cream whole_milk,4,0.002440264,other_vegetables pork whole_milk,,3,whipped-sour_cream,1,0.24,3.348085106
901,900,other_vegetables pork whole_milk yogurt,4,0.002338587,pork yogurt,,2,other_vegetables whole_milk,2,0.244680851,3.269614362
902,901,other_vegetables rolls-buns root_vegetables tropical_fruit,4,0.003558719,other_vegetables rolls-buns tropical_fruit,,3,root_vegetables,1,0.454545455,4.170200136
903,902,other_vegetables rolls-buns root_vegetables tropical_fruit,4,0.003558719,rolls-buns root_vegetables tropical_fruit,,3,other_vegetables,1,0.603448276,3.118714552
904,903,other_vegetables rolls-buns root_vegetables whipped-sour_cream,4,0.002541942,other_vegetables rolls-buns whipped-sour_cream,,3,root_vegetables,1,0.378787879,3.47516678
905,904,other_vegetables rolls-buns root_vegetables whipped-sour_cream,4,0.002541942,rolls-buns root_vegetables whipped-sour_cream,,3,other_vegetables,1,0.581395349,3.004741595
906,905,other_vegetables rolls-buns root_vegetables whole_milk,4,0.006202339,rolls-buns root_vegetables,,2,other_vegetables whole_milk,2,0.255230126,3.410581908
907,906,other_vegetables rolls-buns root_vegetables whole_milk,4,0.006202339,other_vegetables rolls-buns whole_milk,,3,root_vegetables,1,0.346590909,3.179777603
908,907,other_vegetables rolls-buns root_vegetables yogurt,4,0.004168785,other_vegetables rolls-buns yogurt,,3,root_vegetables,1,0.362831858,3.328779223
909,908,other_vegetables rolls-buns tropical_fruit yogurt,4,0.003762074,other_vegetables rolls-buns tropical_fruit,,3,yogurt,1,0.480519481,3.444540154
910,909,other_vegetables rolls-buns tropical_fruit yogurt,4,0.003762074,other_vegetables rolls-buns yogurt,,3,tropical_fruit,1,0.327433628,3.120455169
911,910,other_vegetables rolls-buns whipped-sour_cream whole_milk,4,0.003762074,rolls-buns whipped-sour_cream,,2,other_vegetables whole_milk,2,0.256944444,3.433489961
912,911,other_vegetables root_vegetables sausage whole_milk,4,0.003457041,root_vegetables sausage,,2,other_vegetables whole_milk,2,0.231292517,3.09070911
913,912,other_vegetables root_vegetables sausage whole_milk,4,0.003457041,other_vegetables sausage whole_milk,,3,root_vegetables,1,0.34,3.119309701
914,913,other_vegetables root_vegetables shopping_bags whole_milk,4,0.002948653,root_vegetables shopping_bags,,2,other_vegetables whole_milk,2,0.23015873,3.075558575
915,914,other_vegetables root_vegetables shopping_bags whole_milk,4,0.002948653,other_vegetables shopping_bags whole_milk,,3,root_vegetables,1,0.386666667,3.547450249
916,915,other_vegetables root_vegetables sliced_cheese whole_milk,4,0.002440264,other_vegetables sliced_cheese,,2,root_vegetables whole_milk,2,0.269662921,5.513793828
917,916,other_vegetables root_vegetables sliced_cheese whole_milk,4,0.002440264,root_vegetables sliced_cheese,,2,other_vegetables whole_milk,2,0.436363636,5.831027668
918,917,other_vegetables root_vegetables sliced_cheese whole_milk,4,0.002440264,sliced_cheese whole_milk,,2,other_vegetables root_vegetables,2,0.226415094,4.778524577
919,918,other_vegetables root_vegetables sliced_cheese whole_milk,4,0.002440264,other_vegetables sliced_cheese whole_milk,,3,root_vegetables,1,0.533333333,4.893034826
920,919,other_vegetables root_vegetables sliced_cheese whole_milk,4,0.002440264,root_vegetables sliced_cheese whole_milk,,3,other_vegetables,1,0.774193548,4.001152679
921,920,other_vegetables root_vegetables soda tropical_fruit,4,0.002338587,root_vegetables soda tropical_fruit,,3,other_vegetables,1,0.621621622,3.21263723
922,921,other_vegetables root_vegetables soda whole_milk,4,0.004473818,root_vegetables soda,,2,other_vegetables whole_milk,2,0.240437158,3.212906866
923,922,other_vegetables root_vegetables tropical_fruit whipped-sour_cream,4,0.003355363,tropical_fruit whipped-sour_cream,,2,other_vegetables root_vegetables,2,0.242647059,5.121102626
924,923,other_vegetables root_vegetables tropical_fruit whipped-sour_cream,4,0.003355363,other_vegetables root_vegetables tropical_fruit,,3,whipped-sour_cream,1,0.272727273,3.804642166
925,924,other_vegetables root_vegetables tropical_fruit whipped-sour_cream,4,0.003355363,other_vegetables root_vegetables whipped-sour_cream,,3,tropical_fruit,1,0.392857143,3.743943798
926,925,other_vegetables root_vegetables tropical_fruit whipped-sour_cream,4,0.003355363,other_vegetables tropical_fruit whipped-sour_cream,,3,root_vegetables,1,0.428571429,3.931902985
927,926,other_vegetables root_vegetables tropical_fruit whipped-sour_cream,4,0.003355363,root_vegetables tropical_fruit whipped-sour_cream,,3,other_vegetables,1,0.733333333,3.789980732
928,927,other_vegetables root_vegetables tropical_fruit whole_milk,4,0.00701576,root_vegetables tropical_fruit,,2,other_vegetables whole_milk,2,0.333333333,4.454257246
929,928,other_vegetables root_vegetables tropical_fruit whole_milk,4,0.00701576,other_vegetables tropical_fruit whole_milk,,3,root_vegetables,1,0.410714286,3.768073694
930,929,other_vegetables root_vegetables tropical_fruit whole_milk,4,0.00701576,root_vegetables tropical_fruit whole_milk,,3,other_vegetables,1,0.584745763,3.022057055
931,930,other_vegetables root_vegetables tropical_fruit yogurt,4,0.004982206,root_vegetables tropical_fruit,,2,other_vegetables yogurt,2,0.236714976,5.452205591
932,931,other_vegetables root_vegetables tropical_fruit yogurt,4,0.004982206,other_vegetables root_vegetables yogurt,,3,tropical_fruit,1,0.385826772,3.676944088
933,932,other_vegetables root_vegetables tropical_fruit yogurt,4,0.004982206,other_vegetables tropical_fruit yogurt,,3,root_vegetables,1,0.404958678,3.715269212
934,933,other_vegetables root_vegetables tropical_fruit yogurt,4,0.004982206,root_vegetables tropical_fruit yogurt,,3,other_vegetables,1,0.6125,3.165495271
935,934,other_vegetables root_vegetables whipped-sour_cream whole_milk,4,0.005185562,root_vegetables whipped-sour_cream,,2,other_vegetables whole_milk,2,0.303571429,4.056555707
936,935,other_vegetables root_vegetables whipped-sour_cream whole_milk,4,0.005185562,other_vegetables root_vegetables whole_milk,,3,whipped-sour_cream,1,0.223684211,3.120474057
937,936,other_vegetables root_vegetables whipped-sour_cream whole_milk,4,0.005185562,other_vegetables whipped-sour_cream whole_milk,,3,root_vegetables,1,0.354166667,3.249280939
938,937,other_vegetables root_vegetables whipped-sour_cream yogurt,4,0.003457041,root_vegetables whipped-sour_cream,,2,other_vegetables yogurt,2,0.202380952,4.661397346
939,938,other_vegetables root_vegetables whipped-sour_cream yogurt,4,0.003457041,other_vegetables root_vegetables yogurt,,3,whipped-sour_cream,1,0.267716535,3.734740604
940,939,other_vegetables root_vegetables whipped-sour_cream yogurt,4,0.003457041,other_vegetables whipped-sour_cream yogurt,,3,root_vegetables,1,0.34,3.119309701
941,940,other_vegetables root_vegetables white_bread whole_milk,4,0.002338587,root_vegetables white_bread,,2,other_vegetables whole_milk,2,0.294871795,3.940304487
942,941,other_vegetables root_vegetables white_bread whole_milk,4,0.002338587,other_vegetables white_bread whole_milk,,3,root_vegetables,1,0.396551724,3.638140118
943,942,other_vegetables root_vegetables white_bread whole_milk,4,0.002338587,root_vegetables white_bread whole_milk,,3,other_vegetables,1,0.58974359,3.047886603
944,943,other_vegetables root_vegetables whole_milk yogurt,4,0.007829181,root_vegetables yogurt,,2,other_vegetables whole_milk,2,0.303149606,4.050918992
945,944,other_vegetables root_vegetables whole_milk yogurt,4,0.007829181,other_vegetables whole_milk yogurt,,3,root_vegetables,1,0.351598174,3.225716452
946,945,other_vegetables sausage soda yogurt,4,0.002440264,other_vegetables soda yogurt,,3,sausage,1,0.292682927,3.115299335
947,946,other_vegetables sausage whipped-sour_cream whole_milk,4,0.002948653,sausage whipped-sour_cream,,2,other_vegetables whole_milk,2,0.325842697,4.354161578
948,947,other_vegetables sausage whipped-sour_cream whole_milk,4,0.002948653,other_vegetables sausage whole_milk,,3,whipped-sour_cream,1,0.29,4.045602837
949,948,other_vegetables soda whipped-sour_cream whole_milk,4,0.002846975,soda whipped-sour_cream,,2,other_vegetables whole_milk,2,0.245614035,3.282084287
950,949,other_vegetables tropical_fruit whipped-sour_cream whole_milk,4,0.004473818,tropical_fruit whipped-sour_cream,,2,other_vegetables whole_milk,2,0.323529412,4.32324968
951,950,other_vegetables tropical_fruit whipped-sour_cream whole_milk,4,0.004473818,other_vegetables tropical_fruit whole_milk,,3,whipped-sour_cream,1,0.261904762,3.653664303
952,951,other_vegetables tropical_fruit whipped-sour_cream yogurt,4,0.003558719,tropical_fruit whipped-sour_cream,,2,other_vegetables yogurt,2,0.257352941,5.927555448
953,952,other_vegetables tropical_fruit whipped-sour_cream yogurt,4,0.003558719,other_vegetables tropical_fruit whipped-sour_cream,,3,yogurt,1,0.454545455,3.258348794
954,953,other_vegetables tropical_fruit whipped-sour_cream yogurt,4,0.003558719,other_vegetables tropical_fruit yogurt,,3,whipped-sour_cream,1,0.289256198,4.03522654
955,954,other_vegetables tropical_fruit whipped-sour_cream yogurt,4,0.003558719,other_vegetables whipped-sour_cream yogurt,,3,tropical_fruit,1,0.35,3.335513566
956,955,other_vegetables tropical_fruit whole_milk yogurt,4,0.007625826,other_vegetables tropical_fruit,,2,whole_milk yogurt,2,0.212464589,3.792357958
957,956,other_vegetables tropical_fruit whole_milk yogurt,4,0.007625826,tropical_fruit yogurt,,2,other_vegetables whole_milk,2,0.260416667,3.479888474
958,957,other_vegetables tropical_fruit whole_milk yogurt,4,0.007625826,other_vegetables tropical_fruit whole_milk,,3,yogurt,1,0.446428571,3.200163994
959,958,other_vegetables tropical_fruit whole_milk yogurt,4,0.007625826,other_vegetables whole_milk yogurt,,3,tropical_fruit,1,0.342465753,3.263711904
960,959,other_vegetables whipped-sour_cream whole_milk yogurt,4,0.005592272,whipped-sour_cream yogurt,,2,other_vegetables whole_milk,2,0.269607843,3.602708067
961,960,other_vegetables whipped-sour_cream whole_milk yogurt,4,0.005592272,other_vegetables whole_milk yogurt,,3,whipped-sour_cream,1,0.251141553,3.503513715
962,961,pastry rolls-buns root_vegetables whole_milk,4,0.002236909,pastry root_vegetables,,2,rolls-buns whole_milk,2,0.203703704,3.596814948
963,962,pastry root_vegetables whole_milk yogurt,4,0.002541942,pastry root_vegetables,,2,whole_milk yogurt,2,0.231481481,4.131797405
964,963,pastry root_vegetables whole_milk yogurt,4,0.002541942,pastry root_vegetables whole_milk,,3,yogurt,1,0.446428571,3.200163994
965,964,pastry sausage whole_milk yogurt,4,0.002338587,sausage whole_milk yogurt,,3,pastry,1,0.26744186,3.006046512
966,965,pastry tropical_fruit whole_milk yogurt,4,0.00305033,pastry tropical_fruit,,2,whole_milk yogurt,2,0.230769231,4.119084183
967,966,pastry tropical_fruit whole_milk yogurt,4,0.00305033,pastry tropical_fruit whole_milk,,3,yogurt,1,0.454545455,3.258348794
968,967,pastry tropical_fruit whole_milk yogurt,4,0.00305033,pastry whole_milk yogurt,,3,tropical_fruit,1,0.333333333,3.176679587
969,968,pip_fruit root_vegetables tropical_fruit whole_milk,4,0.003152008,pip_fruit root_vegetables,,2,tropical_fruit whole_milk,2,0.202614379,4.790174082
970,969,pip_fruit root_vegetables tropical_fruit whole_milk,4,0.003152008,pip_fruit root_vegetables whole_milk,,3,tropical_fruit,1,0.352272727,3.357172745
